label,Trad_wtp3_bounds,ES_wtp3_bounds,treatment,mistakes_total,MPLWhy
633b0a148c59e60d29652fda,"(15, 25)","(7, 10)",high,0.0,To me there will be more disappointment in knowing something is fake so I increased the reward for him finding out he got fake notes.
5941a894d304710001c3766b,"(0, 1)","(0, 1)",middle,0.0,"I think regardless of the real or fake notes, he would prefer the money."
58064d91f25c440001678a10,"(200, inf)","(200, inf)",middle,0.0,I thought the only real value was in the books with the original notes. It seemed to me having books with fake notes and some cash was inauthentic and didn't value Alex's interest in economics or the work of the two professors.
63d408a690705bd9c54c50a6,"(200, inf)","(140, 200)",high,0.0,"If he will NOT learn whether they are original or fake, I believe he may be more interested in having the $200.  If he WILL learn, then I think knowing they are original is most important."
641adeb9f2a8a9f112571e78,"(200, inf)","(140, 200)",middle,0.0,"Well, if Alex loves economics, I just feel like he would appreciate the original notes regardless of monetary gain. Even in the $200 option I kind of just wanted to give him the original notes, and part of me still thinks I should have, but in the end I guess humans are greedy so the $200 seemed too much to pass up if the notes are ultimately identical, and he will never know..."
6388fe254da991e17e7535ed,"(200, inf)","(200, inf)",high,3.0,Alex should get the original notes.  Doesn't matter if he is told or not.  Alex shouldn't get the fake notes.
5be1ac50ca095c0001b9f717,"(15, 25)","(15, 25)",middle,0.0,I thought he would prefer the original notes unless the bonus was at least $25. 
63ed04d2ce3b27bda2fbbb9c,"(45, 70)","(45, 70)",high,1.0,Because I think at that point it will be worth getting the books with the fake notes for the monetary value exchange.
5e9f2cd17c41440a2855a88e,"(140, 200)","(0, 0)",high,0.0,I feel like if you're going to tell him then it should be the original notes and if not then it doesn't really matter especially since there is no discernable difference between the notes
62e97dfea1a1ef00cb9f0b10,"(0, 1)","(0, 1)",low,0.0,Because I wanted to provide Alex with a chance at getting a monetary reward 
5f39eb3c94f71318adf97910,"(140, 200)","(70, 100)",high,0.0,"I think it is dishonest to forge a note and present it as the real thing, so I chose the original note or $100 at least in the case that he does not know. When he WILL be told which books he got, if it happens to be the fake notes he should get $200 bonus because the notes are basically worthless to him."
5d47abcc2dc88900166f27c9,"(200, inf)","(200, inf)",high,0.0,I believe that Alex will get the original notes regardless of which case is utilized.  I think that providing Alex with the original notes is paramount based on his passion for economics.  I think that Alex would prefer the original notes versus receiving fake notes and a bonus.
602bff07a6fada440d3c4f6b,"(15, 25)","(15, 25)",middle,0.0,I just think it would be nice if he got the real notes.  I think the real notes have more value to the book.
565c6791c121fe0012fc3caf,"(70, 100)","(45, 70)",low,0.0,I thought about how Alex would feel about my decision if he knew the outcome. 
59aaf1705e7f4800010eeec7,"(0, 0)","(0, 0)",low,1.0,"I don't think it much matters. If we tell him, he'll know & think about it. That may or may not make him think differently about the books. If we don't tell him, he'll never know & won't have the opportunity to care. I'm indifferent as well."
5b7e118e87d85f0001baac27,"(70, 100)","(25, 45)",low,0.0,"I felt if Alex wasn't going to whether he received the original notes, he deserved some additional compensation even it was a smaller amount. "
612c365b952c2a5244a9bee6,"(0, 1)","(0, 1)",middle,0.0,I feel like a dollar is more of an incentive than a fake note with indistinguishably fake handwriting.
5e21e741f814784d3180f004,"(200, inf)","(200, inf)",low,0.0,The fake notes miss the entire point if he actually cares about economics. He would want the originals or nothing.
5c3f0f042455ae000154cee9,"(100, 140)","(70, 100)",high,0.0,I thought Alex should earn more for knowing the books he received had fake notes
59528796a186be000114dc32,"(0, 1)","(0, 0)",middle,1.0,I think it is more interesting to have a scenario where he is told and a scenario where he is not. I want to see how Alex will react to each.
5f467b0a0d1aef037515c8c9,"(25, 45)","(25, 45)",middle,0.0,"because I honestly could not care any less about this entire scenario both of them seem fairly equal, given the fact its just some dusty book that will end up worthless in 2 years anyhow."
63c1d184883ce15537788b40,"(10, 15)","(0, 1)",low,1.0,"In the first case if Alex will never know it seems fair he gets compensated no matter how small the amount. In the second case, he should get fake notes only when he is compensated fairly."
5f63d462fb4c4713b69d4bb7,"(-1, 0)","(-inf, -1)",low,2.0,I simply wanted to have two kinds of responses and to have an even chance. 
641361334c91a0c6ff4c5b79,"(25, 45)","(70, 100)",low,0.0,If he knows I think he will should receive less money because he can tell everyone that its fake
60a7be7c56ee5fe79719a01e,"(100, 140)","(100, 140)",high,1.0,It doesn't make a difference; he simply knows whether or not they are real or fake. The odds do not change - he simply will know for certain or will be left wondering - so I do not see why my response would.
5bac1d9dc1155b0001175e55,"(-inf, -1)","(-inf, -1)",low,0.0,"I feel that, since there is a 75% chance that he won't be getting the original notes anyway, he may as well get the fake notes and the chance to have a nice bonus."
5c9bc47135cde70001837b95,"(70, 100)","(0, 1)",middle,0.0,"If they never know the notes are fake then I dont think it would hurt, if  he will find out the notes are fake, then he has the consolation prize of cash "
5d54b73f1c1de70015d50959,"(15, 25)","(25, 45)",high,1.0,I felt that Alex deserved a higher payment in the case of not knowing the status of the notes.
63d3fa0d6c990bc96e11becf,"(1, 2)","(1, 2)",middle,0.0,I would just rather give them the real deal.
5b0c65c11e55760001b96e90,"(200, inf)","(200, inf)",middle,0.0,"Alex loves economics, he will value the original notes from the Noble prize laureates more than $200. "
5c27e76978fad500019328cc,"(25, 45)","(25, 45)",high,0.0,"Regardless of whether Alex knows the truth of who wrote the notes, I don't value the distinction as requiring a different result for either.  Even if he doesn't know, it is still truly different and should be treated as such."
5a8b3fa3b093f80001a80576,"(-inf, -1)","(-inf, -1)",high,1.0,I was given the chance to only gift Alex 1$. This payment didn't affect the choice in any way. I decided my choice first hand.
5d22782501a19000018ba634,"(100, 140)","(100, 140)",low,0.0,"I believe there is something important about maintaining authenticity. If I were really Alex's friend and knew how much those original notes would mean to him, I would ensure he got those rather than the fakes. "
5f35cd449bf003039842077f,"(70, 100)","(70, 100)",middle,2.0,I think for me that $100 and up will be a good a trade of for the fake note. I don't believe Alex will every sell the book if he knew it was the original note to make more. Fake or original is still the note and meaning.
63d1650b103325686e22e3b7,"(0, 1)","(0, 1)",low,0.0,I wanted the highest bonus for myself and alex
5e74508464051f3bc699a3ee,"(200, inf)","(200, inf)",high,4.0,The gift in this idea is about the books with the handwritten notes and the books. If I wanted to give him money I would just give him money. A fake note is very psychopathic. 
598e325033481c000164d2aa,"(140, 200)","(140, 200)",middle,3.0,Because I feel that the amount of bonus would be the highest. Alex will appreciate the money along with the books
5ecc6ffce3ca77849333e83e,"(70, 100)","(0, 0)",middle,1.0,"I have no vested interest in this situation so I do not care if nobody told Alex whether he received the real or fake notes in Case 1.  For Case 2 I think Alex would feel bad about receiving the fake notes, so I think he should receive adequate compensation for getting books with fake notes.  I do not know why I was not indifferent to Case 2 as well since it would make more sense for me to be indifferent."
5b6482e9f5bc0a00019fd571,"(200, inf)","(200, inf)",high,0.0,"The gift is the book. Even if Alex doesn't know if it's fake or not, I would. I don't want to give a fake gift."
6440ff579347d8f75783b52d,"(-1, 0)","(45, 70)",middle,0.0,If he knows they're the wrong ones he can just go get the right ones.
6009b7cb660adc051f80bf83,"(200, inf)","(200, inf)",high,0.0,I think Alex will value the books more with original notes from the authors. 
5ae11f9709eae20001132c22,"(70, 100)","(15, 25)",middle,0.0,"I think the real notes are worth something to Alex, so giving him the fake notes would require a higher price tag."
64947980de05e8ce37b3bc98,"(2, 3)","(140, 200)",high,0.0,"Knowingly giving Alex a fake book would insult his intelligence if he found out.  However, if he knew there was a chance that he would not know, I'd give him the maximum bonus.  The way I see it, take the money and get the two professors to sign the book for you.  "
